StopID,x,y,Bench,Shelter,routes,Direction,Pole_Locat,Sidewalk,Trans_P
46582,1441882.061535924673080,620655.775941252708435, , ,97,outbound,forward facing edge of pavement,sidewalk, 
31460,1465132.038329839706421,549103.515174672007561, , ,"3, 4",outbound,forward facing back of sidewalk,sidewalk, 
33035,1482599.696964010596275,568558.391947254538536, , ,29,outbound,forward facing edge of pavement,sidewalk, 
08280,1461611.921354338526726,549561.477841421961784,Bench, ,"23, 3",outbound,forward facing back of sidewalk,sidewalk,transfer point
11060,1437609.090751171112061,546912.469031840562820,Bench, ,"34, 85x",inbound,forward facing back of sidewalk,sidewalk,transfer point
01350,1434774.194518089294434,543726.335312262177467, , ,"2, 235, 30",inbound,rear facing back of curb,sidewalk,transfer point
19536,1452801.573489502072334,563506.794767007231712,Bench, ,13,outbound,forward facing back of curb,sidewalk, 
46055,1437303.650089085102081,503866.338260754942894, ,Shelter,55,outbound,rear facing back of curb,sidewalk,transfer point
21160,1445613.992720335721970,507059.499525338411331, , ,19,outbound,forward facing back of sidewalk,sidewalk, 
42640,1444089.979692250490189,573761.650897666811943, , ,7,outbound,forward facing back of curb,sidewalk, 
49403,1471625.453492596745491,498291.668963924050331, , ,51,inbound,forward facing back of curb,sidewalk, 
45107,1476235.032856091856956,535377.436983838677406, ,Shelter,"221, 222, 28",not applicable,forward facing back of curb,sidewalk,transfer point
27520,1463468.200778260827065,524064.666958510875702, , ,28,outbound,forward facing back of sidewalk,sidewalk, 
29630,1439610.093310847878456,528631.521013751626015, , ,12,outbound,forward facing back of curb,sidewalk, 
06005,1439761.998846918344498,531293.915951415896416, , ,"12, 30",not applicable,forward facing back of curb,sidewalk, 
46100,1424070.083380430936813,513555.653199672698975, , ,16, , , , 
45863,1435134.962169259786606,542768.297202095389366, ,Shelter,2,inbound,forward facing back of curb,sidewalk, 
07900,1452816.776543095707893,541225.189067840576172, , ,17,inbound,forward facing back of curb,sidewalk,transfer point
34420,1433909.003991261124611,537458.564055174589157,Bench, ,10,outbound,forward facing back of sidewalk,sidewalk,transfer point
15850,1462995.045228511095047,532956.345369338989258, , ,27,outbound,forward facing back of sidewalk,sidewalk, 
46196,1427292.250164419412613,500925.558381170034409, , ,55,outbound,forward facing back of curb,sidewalk, 
52030,1411111.537775263190269,519715.770800665020943, , ,"55, 56",inbound,forward facing back of curb,sidewalk, 
46286,1441302.162105172872543,527716.512017011642456, , ,30,inbound,forward facing back of sidewalk,sidewalk, 
11541,1449369.002598762512207,643002.683347091078758, , ,99, , , , 
11250,1469690.041352927684784,559026.640341505408287, , ,211,inbound,forward facing edge of pavement,sidewalk, 
45705,1457258.979600921273232,551073.615237087011337,Bench, ,3,inbound,forward facing back of sidewalk,sidewalk, 
41500,1449989.127670839428902,642782.542711257934570, , ,"290, 97, 99",inbound,forward facing back of curb,sidewalk, 
45363,1442636.256549835205078,623352.438198834657669, ,Shelter,48x,not applicable,forward facing back of curb,sidewalk,transfer point
28840,1452468.012148752808571,513456.623214006423950,Bench, ,20,outbound,forward facing back of sidewalk,sidewalk,transfer point
25830,1446502.044750005006790,539757.540756419301033, , ,16,outbound,forward facing back of curb,sidewalk, 
27810,1474045.190779089927673,532749.534759342670441, , ,"17, 28, 29",not applicable,forward facing back of sidewalk,sidewalk, 
39740,1394224.790708929300308,553115.004527002573013, , ,85x,not applicable,forward facing back of curb, , 
36480,1483322.164023011922836,503214.455378174781799, , ,"27, 51, 64x",outbound,forward facing back of sidewalk,sidewalk, 
05570,1474641.237159177660942,536272.687161833047867,Bench, ,"17, 9",outbound,forward facing back of curb,sidewalk,transfer point
26870,1455152.198381423950195,542243.611571669578552, , ,4,outbound,rear facing back of curb,sidewalk, 
60375,1452978.802137672901154,516528.483868166804314, , ,20, , , , 
46581,1442584.576535090804100,617609.472650676965714, , ,97,inbound,forward facing back of sidewalk,sidewalk, 
00127,1423857.330197006464005,536578.007745414972305, , ,"235, 60",outbound,forward facing back of curb,sidewalk, 
32260,1475565.016479596495628,546625.647755086421967, , ,23,outbound,forward facing edge of pavement, , 
40015,1461409.531011089682579,562424.074491500854492, , ,22,inbound,forward facing back of curb, , 
37250,1488477.121560841798782,502219.547591090202332, , ,27,inbound,forward facing edge of pavement, , 
45320,1495454.225388750433922,536290.459764093160629, , ,"222, 46x",inbound,forward facing back of sidewalk,sidewalk,transfer point
17900,1457197.232677176594734,555363.484610095620155, , ,22,outbound,forward facing back of sidewalk,sidewalk, 
44895,1420120.048957675695419,509404.618850842118263, , ,16,outbound,forward facing back of sidewalk,sidewalk, 
45054,1450185.488498583436012,541770.020983427762985, , ,21,outbound, ,sidewalk,transfer point
13080,1480443.228835999965668,518236.600202590227127,Bench, ,"17, 64x",outbound,forward facing back of curb,sidewalk, 
45762,1451507.159739762544632,549416.632002502679825, , ,26,inbound,forward facing back of sidewalk,sidewalk, 
45829,1430224.972645416855812,562870.655291259288788, , ,1,outbound,forward facing edge of pavement, , 
45041,1450230.587161675095558,541721.499755010008812, , ,16,outbound, ,sidewalk,transfer point
34960,1421772.144734844565392,505058.512057498097420, , ,55,outbound,forward facing back of sidewalk,sidewalk, 
10910,1456699.063397929072380,564858.689701005816460, , ,13,outbound,forward facing back of curb,sidewalk, 
41259,1450129.480080425739288,642534.575359418988228, , ,"290, 97, 99",inbound,forward facing back of curb,sidewalk, 
23650,1456424.248986929655075,534811.654650837182999, , ,"15, 62x",outbound,forward facing back of curb,sidewalk, 
60510,1458882.718479424715042,491876.421951919794083, , ,51, , , , 
22600,1461644.983296096324921,519117.434070840477943, , ,"14, 28",inbound,forward facing back of curb,sidewalk, 
02772,1445961.112761005759239,562453.466493085026741,Bench, ,7,outbound,forward facing back of sidewalk,sidewalk,transfer point
00670,1467636.104515925049782,495293.358359500765800,Bench, ,14,outbound,rear facing back of curb,sidewalk, 
21790,1490905.127859666943550,540309.598379343748093, , ,222,outbound,forward facing back of sidewalk,sidewalk,transfer point
25330,1449597.675369754433632,542060.488250255584717, , ,"16, 40x, 46x, 48x, 52x, 53x, 63x, 64x, 74x, 77x",not applicable,forward facing back of curb,sidewalk,transfer point
27770,1473410.100185751914978,531241.468221679329872, , ,"17, 221, 28, 29",not applicable,forward facing back of sidewalk,sidewalk, 
40250,1446826.198301181197166,637482.382051751017570,Bench, ,"77x, 97, 99",outbound,forward facing back of sidewalk,sidewalk, 
19120,1481145.075201347470284,574509.491593584418297, , ,"29, 47x, 59",not applicable,forward facing back of curb, ,transfer point
22930,1468032.911465093493462,501893.521996423602104, , ,14,inbound,forward facing back of sidewalk,sidewalk, 
46139,1433038.103830173611641,541719.210389509797096, , ,235,inbound,forward facing back of sidewalk,sidewalk, 
31890,1479074.975995093584061,551523.638287171721458, , ,23,inbound,forward facing back of sidewalk,sidewalk, 
12390,1424368.025697916746140,547981.362235248088837, , ,8,inbound,forward facing back of curb, , 
27275,1470270.069064259529114,545616.524117171764374,Bench, ,23,inbound,forward facing back of sidewalk,sidewalk, 
11910,1480884.016340255737305,540794.619718998670578, , ,222,inbound,forward facing back of curb,sidewalk, 
29820,1439395.088819593191147,521208.381988674402237, , ,12,inbound,forward facing back of sidewalk,sidewalk, 
25960,1442515.217093750834465,537080.346635758876801, , ,16,outbound,forward facing back of sidewalk,sidewalk, 
13240,1448366.032819926738739,554149.547077342867851, , ,26,inbound,forward facing back of sidewalk,sidewalk, 
46602,1409177.081014260649681,571819.679716005921364, , ,18,outbound,forward facing edge of pavement, , 
46160,1408445.054591178894043,500275.601019665598869, , ,16,outbound,forward facing back of curb,sidewalk, 
28150,1440990.224736928939819,505063.406404674053192, , ,12,outbound,forward facing back of curb, , 
46409,1436175.870848596096039,493821.565371334552765, , ,42,outbound,forward facing back of sidewalk,sidewalk, 
46327,1413109.048215925693512,502605.504496335983276, , ,16,outbound,forward facing back of sidewalk,sidewalk, 
34750,1426529.082071334123611,535773.793474584817886, , ,235,outbound,forward facing back of sidewalk,sidewalk, 
49461,1446021.148402094841003,491969.829573512077332, , ,51,inbound,forward facing back of sidewalk,sidewalk, 
18670,1463778.378963679075241,553506.968966171145439, ,Shelter,"11, 13",outbound,forward facing back of curb,sidewalk, 
33336,1443176.696413844823837,546321.749084666371346, , ,"34, 8",outbound,forward facing edge of pavement,sidewalk, 
44905,1421083.229117929935455,510753.395352751016617, , ,16,not applicable,forward facing back of curb,sidewalk, 
04440,1445282.130195096135139,564959.657674923539162, , ,13,outbound,forward facing back of curb,sidewalk, 
34150,1440454.118853762745857,539435.365875840187073,Bench, ,10,inbound,forward facing back of sidewalk,sidewalk, 
41959,1449515.047582253813744,641191.470762178301811, , ,"97, 99",outbound,forward facing back of curb,sidewalk, 
33550,1463078.228461086750031,548068.659632831811905, , ,"23, 3",inbound,forward facing back of sidewalk,sidewalk,transfer point
24160,1464462.145312666893005,519358.369612589478493, , ,62x,inbound,forward facing back of sidewalk,sidewalk, 
45437,1467932.052086755633354,538167.579041332006454,Bench, ,9,outbound,forward facing back of curb,sidewalk,transfer point
46204,1414323.100249752402306,516104.526382759213448, , ,56,inbound,forward facing edge of pavement, , 
08990,1468266.179043173789978,549496.657761082053185, , ,39,outbound,forward facing back of curb,sidewalk, 
40060,1463729.986015841364861,566894.582610845565796, , ,22,outbound,forward facing back of sidewalk,sidewalk, 
22480,1458145.193379670381546,523368.640135332942009, , ,14,outbound,forward facing back of curb, , 
05450,1469161.115245416760445,538090.580179587006569, ,Shelter,"17, 9",inbound,forward facing back of sidewalk,sidewalk,transfer point
05500,1470868.259468927979469,537551.549761593341827, ,Shelter,"17, 9",outbound,forward facing back of sidewalk,sidewalk,transfer point
01550,1451031.025849506258965,516973.602728590369225, , ,30,outbound,forward facing back of curb,sidewalk, 
18440,1455497.092704758048058,548009.691574916243553, , ,11,inbound,rear facing back of curb,sidewalk, 
09350,1466142.213474839925766,546001.451496928930283, , ,23,outbound,forward facing edge of pavement, , 
45043,1450290.001412928104401,541768.446511507034302, , ,7,outbound, ,sidewalk,transfer point
17672,1449112.339726254343987,544489.064101755619049, , ,"1, 22, 26, 7",outbound,rear facing back of curb,sidewalk, 
32610,1438373.228330507874489,548845.436950668692589, , ,8,outbound,forward facing back of sidewalk,sidewalk, 
45820,1468020.839638844132423,559114.445284008979797, , ,211,inbound,forward facing edge of pavement,sidewalk, 
21020,1447082.233222171664238,513153.550985500216484, , ,19,inbound,forward facing back of sidewalk,sidewalk, 
20281,1426187.192663252353668,539272.013512253761292,Bench, ,235,outbound,forward facing back of curb,sidewalk, 
16510,1478597.025835514068604,512976.473911836743355,Bench, ,27,inbound,forward facing back of sidewalk,sidewalk, 
24520,1440438.987650424242020,536196.335936591029167, ,Shelter,2,inbound,forward facing back of sidewalk,sidewalk,transfer point
11631,1482946.081441834568977,544332.697616592049599,Bench, ,3,inbound,forward facing back of sidewalk,sidewalk, 
43890,1462103.931525170803070,553388.441644176840782, , ,13,inbound,forward facing back of sidewalk,sidewalk, 
46702,1472360.161012679338455,584224.348476171493530, , ,59,outbound,forward facing back of curb,sidewalk, 
44390,1432454.373370334506035,562262.539053425192833,Bench, ,1,inbound,forward facing back of sidewalk,sidewalk,transfer point
11430,1464474.121338590979576,537197.529472261667252, , ,17,inbound,forward facing back of curb,sidewalk, 
41264,1446348.113299340009689,631399.713442832231522, , ,99,outbound,forward facing back of curb,sidewalk, 
31670,1472367.179043263196945,550380.320363834500313, ,Shelter,3,inbound,forward facing back of sidewalk,sidewalk, 
09000,1468497.013227179646492,548398.319078505039215, , ,39,outbound,forward facing back of sidewalk,sidewalk, 
60100,1459289.150737419724464,513537.552186012268066, , ,28, , , , 
24090,1463450.012166336178780,521208.677263677120209, , ,62x,outbound,forward facing back of sidewalk,sidewalk, 
44545,1434465.784045666456223,544406.003244251012802, , ,"2, 235, 30",outbound,forward facing back of curb, ,transfer point
46151,1426600.123267844319344,519031.575974836945534, , ,16,outbound,forward facing back of curb,sidewalk, 
11465,1437436.027120918035507,539193.636372417211533, , ,"2, 30",outbound,forward facing back of curb,sidewalk, 
07000,1452279.179521173238754,547143.683464422821999, , ,21,inbound,forward facing back of sidewalk,sidewalk, 
30760,1447517.087011262774467,542017.657627254724503, , ,"40x, 46x, 52x, 64x",outbound,forward facing back of sidewalk,sidewalk, 
46378,1447484.017851680517197,480168.983424589037895, ,Shelter,43,inbound,forward facing back of curb,sidewalk, 
46431,1450627.253363087773323,583740.653905510902405, , ,7,inbound,forward facing back of curb,sidewalk, 
21710,1457549.138469427824020,543368.471526667475700, , ,4,outbound,forward facing back of sidewalk,sidewalk, 
45741,1451945.113260179758072,550411.372139006853104, , ,21,outbound,rear facing back of curb,sidewalk, 
